,ResponseId,StartDate,OverallSatisfaction,OpenResponse,LoggingIn,AccessPurchase,PageNumberSearch,Price,Navigation,Products,CustomerSupport,OtherDevices,Technical,Other(Homework),Group Satisfaction,sentiment
15169,R_2fpuD1ngwDcwYPS,2018-09-09 16:40:00,1,This thing is fucking garbage. Fire your programmers because this is actually a terribly made program. I'm an electrical engineer with ten years of programming under my belt and I can't get it to work.,0,0,0,1,0,0,1,0,0,0,1-5,negative
15170,R_24GcR275FDX9118,2019-10-06 12:25:00,1,this thing never works and your website is so slow and confusing to uderstand,0,0,0,0,0,0,0,0,1,0,1-5,negative
15171,R_Ok6BzHcSeBNM47L,2019-03-27 20:19:00,8,This time around it was easier to navigate the purchasing process.,0,1,0,0,0,0,0,0,1,0,6-8,positive
15172,R_3rMJPjdPmCSiGLB,2018-09-09 23:56:00,1,This was a goat screw. You're screwing over college kids who are already struggling. ,0,0,0,1,0,0,0,0,0,0,1-5,negative
15173,R_1Nk7L46Pj06cszK,2019-02-28 01:06:00,1,"This was a waste of time, why did I even bother?",1,0,0,0,0,0,0,0,0,0,1-5,negative
15174,R_2XbTRRQwhOubaHW,2018-10-03 15:05:00,3,This was answered in the previous section,0,0,0,0,0,0,0,0,0,1,1-5,neutral
15175,R_2rjURRYDHFpRfUo,2018-12-02 16:23:00,6,This was my first class at the campus.  Did not know how to logon to school computers so long delay in accessing publisher1 or platform2 and remembering login info.  Also had flash player compatibility.,0,0,0,0,0,0,0,1,1,0,6-8,negative
15176,R_10UyfjuOfYZoXfL,2019-07-03 14:34:00,1,This was required for my class and it costs as much as my class.,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15177,R_3hlQvzYCY3H0Pnh,2020-02-20 13:53:00,9,This was the easiest download I have ever used,0,0,0,0,0,0,0,1,0,0,9-10,positive
15178,R_W1lbNkQ3aPbqdYR,2020-11-29 15:23:00,8,This was the first time I used publisher1. It took a while for me to figure it out. It wasn't as user friendly. But it does make things easier. I do wish that there is a lot more I could with the app when I am away from my laptop.,1,0,0,0,0,0,0,1,0,0,6-8,positive
15179,R_1GkNqGysx2vxoSl,2020-04-22 12:45:00,4,"This webiste is extremely hard to navigate. In addition to that, it marked answers incorrect even if they were correct but with mild error, such as accidentally hitting the space bar. I have worked with several other online learning sites before and can say this is my least liked service.",0,0,0,0,0,0,0,0,0,1,1-5,negative
15180,R_1hGWKdBkcQvZZtw,2019-02-18 11:43:00,1,this website blows,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15181,R_Z9aUICiYSwAZPIB,2020-04-05 12:51:00,3,This website do not work correct in my assignments.,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15182,R_1QhlQiD4LTIQ2kl,2019-03-03 15:17:00,1,"THIS WEBSITE DOES NOT WORK PROPERLY, I have used it on various wifi's ",0,0,0,0,0,0,0,0,1,0,1-5,neutral
15183,R_23dhSJ66hsQZ9Xk,2021-02-19 19:03:00,1,This website fucking sucks,0,0,0,0,0,0,0,0,1,0,1-5,negative
15184,R_2waTokISd13pkyU,2020-09-29 22:20:00,1,This website gives me a headache every single day,1,0,0,1,0,0,0,0,0,0,1-5,neutral
15185,R_3QWvu4RcLaDjv3c,2019-03-22 10:02:00,10,This website has always came in handing for school.,0,0,0,0,0,0,1,0,0,0,9-10,neutral
15186,R_3J4YaJfvWhphJ2H,2020-10-06 16:57:00,10,"This website has been helpful in so many different ways, and very easy to use.",0,0,0,0,1,0,0,0,0,0,9-10,positive
15187,R_2b1quZOR2Ugg5tW,2020-04-25 15:00:00,10,This website has everything that students need to be successful in their classes,0,0,0,1,0,0,0,0,0,0,9-10,positive
15188,R_XYuaTJiFt4KSRK9,2020-02-26 21:21:00,9,This website has given me everything I need for the books I was offered.,0,0,0,0,1,0,0,0,0,0,9-10,neutral
15189,R_1Nbj1WpC3KrbKk9,2020-11-30 22:27:00,1,this website is a scam and hard to navigate. ,0,0,0,0,1,0,0,0,0,0,1-5,negative
15190,R_1TyEMQNfIIwySvD,2020-02-20 15:03:00,10,This website is amazing! And I feel like somebody actually cares about students,0,0,0,1,0,0,0,0,0,0,9-10,positive
15191,R_shz7ZfUMSLUdGgx,2018-09-30 14:54:00,6,"This website is confusing, I can't find the page to order a physical copy of my textbook, and it's saying that my course expired even though it hasn't.",0,1,1,0,0,1,0,0,0,0,6-8,negative
15192,R_1mK69fpcX7yBBMP,2019-06-20 18:51:00,3,This website is difficult to navagate,0,0,0,0,1,0,0,0,0,0,1-5,negative
15193,R_wLXBF7WloeHynDP,2019-07-25 18:08:00,10,This website is easy to understand and navigate. The price is also very affordable for the value.,0,0,0,1,1,0,0,0,0,0,9-10,positive
15194,R_xnfpU8Q1Or1SyVb,2018-09-03 16:25:00,1,"this website is hard to work, and for the price I pay it sure isn't worth it, especially considering I've had to make like 5 calls to customer service. but i have no choice.",0,0,0,1,0,0,1,0,0,0,1-5,negative
15195,R_pRRIHiAcv25dojf,2020-04-10 19:55:00,1,This website is hared to operate and is no help. ,0,0,0,0,1,0,0,0,0,0,1-5,negative
15196,R_3R2uRSPCy6XUMc0,2019-07-10 11:59:00,1,this website is jack shit stupid its not giving me the one thing that i need for my class and i payed 125$ for it! ,0,0,0,1,0,0,0,0,0,0,1-5,negative
15197,R_1CKCm3XliTODjeo,2019-07-19 15:02:00,8,"this website is not easy to use on a tablet, phone or ipad.",0,0,0,0,1,0,0,1,0,0,6-8,negative
15198,R_2pYWcxLwUkCrLXJ,2019-02-03 19:12:00,4,"this website is not user-friendly, even if you are computer savvy it is difficult to navigate.",0,0,0,0,1,0,0,0,0,0,1-5,negative
15199,R_XuhDNy5Lbs343LP,2020-04-23 00:30:00,10,This website is really helpful,0,0,0,0,1,0,0,0,0,0,9-10,positive
15200,R_1MVTYfJkALDRVCa,2021-03-28 22:26:00,1,This website is too confusing and costs wayyy too much money,0,0,0,1,1,0,0,0,0,0,1-5,negative
15201,R_p5U06xlV4L7ZoR3,2019-01-27 11:40:00,1,This website is very difficult to navigate through. All the books for my courses are not available on publisher1. Print options are not easily accessible. I had to rent the books from the outside website without going through the publisher1 resulting in paying more. ,0,0,0,0,1,1,0,0,0,0,1-5,negative
15202,R_1Nk0OIENp62ZYnL,2020-02-19 20:59:00,4,This website lags a lot and its kinda hard to figure out where everything is at. ,1,0,0,0,1,0,0,0,0,0,1-5,negative
15203,R_21GIulh8zAKmYOG,2020-03-16 15:17:00,1,"this website navigates like shit, reading specific stuff for classes is incredibly difficult and everything loads slow. ",0,0,0,0,0,0,0,0,1,0,1-5,negative
15204,R_2TtkvvGgAcUaIoZ,2020-08-23 15:59:00,1,"this website scams students. leading under false pretenses on price and not very upfront when discussing which package to purchase for specific classes. i also think its RIDICULOUS to charge a full subscription price for one class especially when the book is not included. you product2 ebook subscription is a joke, especially when i know all i needed was the ebook to do the class but nope, i have to pay 120 dollars for something i only need a small part of. honestly you all need to add more package options and have more reasonable prices for whats actually NEEDED. yes, its cool that i CAN order hard copy books but why is there no option for if i dont i honestly hate this site and am highly upset i even have to use it this semester i hope someone with a brain actually reads this and can decipher what i typed in a furious vent session but anywho have a nice day.",0,0,0,1,0,1,0,0,0,0,1-5,positive
15205,R_0jFR1CvUHsI9HcB,2020-02-18 20:10:00,1,"This website stinks. Never logs me in the first time, always lags and glitches. Overall terrible experience and I HATE the fact I had to waste so much money for my 2 classes for this awful website, I already recommended to my professors that they stop using this website. It stinks.",0,0,0,1,0,0,0,0,0,0,1-5,negative
15206,R_1Q4T8SP7zoUkoKn,2021-02-27 17:15:00,1,This website sucks. ,0,0,0,0,0,0,0,0,1,0,1-5,negative
15207,R_1GHzA4dIryvKltr,2020-02-29 11:34:00,4,"This website times out very fast, it doesn't have a Windows app that sucks. Most student have a Windows operating system laptop and you guys don't even have a app.  Navigation is jittery ",1,0,0,0,0,0,0,0,0,0,1-5,negative
15208,R_BYbKG8XvjuCfg77,2019-09-24 20:29:00,1,This website will not load for me most of the time,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15209,R_1lmfThh8dJat5ah,2020-02-04 20:28:00,4,This website works too slow.,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15210,R_1DouQCR6oGMMatj,2020-11-21 23:45:00,1,This whole program made me miserable.,0,0,0,1,0,0,0,0,0,1,1-5,negative
15211,R_2WBhkAfk6VxgUR5,2020-10-25 19:15:00,1,This whole semester it is incredibly hard to load my books and assignments! It constantly stalls out and it even happens on the app. please fix this so I can work when I need to,1,0,0,0,0,0,0,0,0,0,1-5,positive
15212,R_31o0Q0M1w7VqdGs,2018-09-10 16:21:00,6,"This whole transition for my university felt very rushed and unorganized. I liked that there were representatives available in my classes to speak to, however it's very hard to feel comfortable with a program when the sales and help team do not know about an issue that many people are having with the program and do not know how to fix it. In the future, better inform your team and enable students to have more time before their 'free trial' runs out, as this was the only way many of us could access the program while the glitches were being fixed. ",0,0,0,0,0,0,1,0,0,0,6-8,positive
15213,R_1hGWKdBkcQvZZtw,2019-02-18 11:43:00,1,This whole website is a complete scam and everyone who has profited from this is a terrible person who is morally bankrupt and probably has not been able to please a woman at any time in their life. ,0,0,0,1,0,0,1,0,1,0,1-5,negative
15214,R_6W58C6Yrm6XsnsJ,2018-10-22 00:42:00,1,"This whole website is an issue
",0,0,0,0,0,0,0,0,1,0,1-5,neutral
15215,R_21zT0B0Lkrf8ElV,2019-04-27 14:49:00,10,This would have saved me a lot of money when I was a Freshman. I had to buy several courses through publisher1 in a semester and it was annoying to have to spend so much for the same application but for different classes. ,0,0,0,1,0,0,0,0,0,0,9-10,neutral
15216,R_3G6CSJvSCIKyonL,2020-10-02 15:06:00,9,"though a few books I need are missing, this website is so helpful. The price is 100% worth it.",0,0,0,1,0,0,0,0,0,0,9-10,positive
15217,R_UGZBoAMFFEAdTRD,2020-02-24 01:19:00,5,"Though I purchased publisher1, I am not able to access some courses, that I enrolled later . My publisher1 subscription period has not ended. So I should have access to all the courses that I enroll irrespective of the time of enrollment in each course",0,1,0,0,0,0,0,0,0,0,1-5,neutral
15218,R_2RQfs0KZZ11b4P5,2019-04-24 16:04:00,7,Though I really enjoy the access to books and study materials I have not been able to find the Product1 package that was advertised with product2. And I have tried looking for it several times/,0,0,0,0,0,1,0,0,0,0,6-8,positive
15219,R_sNeGlLSFUvOYGZj,2019-01-15 00:55:00,10,"Though it's the cheapest option if I need full access to the class and the textbook, it's still very expensive for a 4-month session. I could've rented the book for $20 if the teacher allowed the students to use CANVAS which is an online service provided by the school for free.",0,0,0,1,0,1,0,0,0,0,9-10,positive
15220,R_5dPXoDBSzD4cZA5,2020-08-22 18:06:00,5,"Though the content and resources available are user-friendly, the price is totally unreasonable, especially in consideration of the fact that most of your customer's are students. A $60 price increase for the 1-year subscription from last year is ridiculous.",0,0,0,1,0,0,0,0,0,0,1-5,neutral
15221,R_2Sq6iAd3iVEHszw,2019-07-23 15:21:00,10,Thought right after I purchased it my college announced they were providing the publisher1 Access to us.,0,1,0,0,0,0,0,0,0,0,9-10,neutral
15222,R_1liBUCBIjExAyIc,2019-03-02 17:20:00,8,Thought the price is a bit steep the textbook itâ€™s selft is super helpful and worth it in the long run ,0,0,0,1,0,0,0,0,0,0,6-8,positive
15223,R_2QLCgaaNLQc73S9,2021-02-24 16:37:00,10,Through program ,0,0,0,0,0,0,0,0,0,0,9-10,neutral
15224,R_vdE0a6M8KL0GAmJ,2019-02-10 14:13:00,9,"Through the online version, when plugging in a page number the results are inaccurate to what would appear when flipping a real book to a certain page. ",0,0,1,0,0,0,0,0,0,0,9-10,positive
15225,R_vBpGK2iuRNI6vOF,2020-10-04 10:19:00,9,"Through trial and error, I found the textbooks I needed. It was a bit tricky trying to figure out where the eTextbooks were in comparison to loose leaf textbooks when I would search for them. Other than that, this is fantastic! I love being able to have all my textbooks in one place!",0,0,0,0,0,1,0,0,0,0,9-10,positive
15226,R_2TMqKFz5pHE0ybc,2019-03-06 11:44:00,4,"Thumbnails for some courses are too similar, and each course has multiple identical thumbnails for various materials for said course.  Users NEED the ability to create their own folders in order to organize their own dashboard in a way that actually works for them.",0,0,0,0,0,0,0,0,1,0,1-5,positive
15227,R_2TS4Eu9tsfyu5f8,2020-03-18 21:34:00,4,"till now. Not bad but suddenly the Weighted Means (platform1) is all messed up, the dates suddenly are out of order, there not even there week, all my assignments are now in week 13. and there is nothing in recent activity scores chart. Sociology in Our Times: The Essentials, 11th Edition. And why is publisher1 so slow, I have accessed the publisher1 from several different computers and networks. Its slow no matter it is accessed from.",0,0,0,0,0,0,1,0,0,1,1-5,negative
15228,R_2CVvlbogiyG2Luc,2018-11-14 03:21:00,5,"time consuming
",1,0,0,0,0,0,0,0,0,0,1-5,neutral
15229,R_9ZT7HRm5Qu4w95n,2020-11-27 16:02:00,10,time efficient and intuitive.  ,0,0,0,0,0,0,0,1,0,0,9-10,positive
15230,R_1dmkL5SkwfFXzIH,2019-04-03 10:32:00,8,Time out too often and too soon,1,0,0,0,0,0,0,0,0,0,6-8,neutral
15231,R_2cAQTXr2o8UjBXH,2018-10-30 02:12:00,1,"Time outs, unable to find book after purchase. ",0,1,0,0,0,0,0,0,0,0,1-5,neutral
15232,R_ebbI7cb7OtGGxSF,2020-09-30 18:25:00,6,"Time runs out too quickly, even runs out when doing reading or projects",1,0,0,0,0,0,0,0,0,0,6-8,neutral
15233,R_2tt9ZiqzRdRYKI5,2021-02-22 20:03:00,6,Time/sign out time,1,0,0,0,0,0,0,0,0,0,6-8,neutral
15234,R_3hfhA9mQ0amm3UX,2018-09-17 10:11:00,7,Times out far too much when working on assignments and reading through course materials.,1,0,0,0,0,0,0,0,0,0,6-8,neutral
15235,R_2P1F74rKFTLf574,2020-04-23 18:34:00,2,"times out too fast, dont like the fact that i have to wait another day in order to complete my homework",1,0,0,0,0,0,0,0,0,0,1-5,negative
15236,R_UDXmsVsxkYfJnmV,2020-09-29 12:04:00,8,"Times out too often, would help if the textbook was in pdf form, also an app would be helpful!",1,0,0,0,0,0,0,1,0,0,6-8,positive
15237,R_3qProNsvEo5OiCR,2020-03-09 12:21:00,5,Times out too quickly ,1,0,0,0,0,0,0,0,0,0,1-5,neutral
15238,R_3F5kHcq2J5gjQpY,2021-04-22 01:19:00,5,times out way to quick! Slow loading times and not easy to navigate books.,1,0,0,0,1,0,0,0,0,0,1-5,negative
15239,R_3MtcFaOLxwOXyam,2020-02-02 21:49:00,2,Times out way to quickly!,1,0,0,0,0,0,0,0,0,0,1-5,neutral
15240,R_2CPUfN8J3syhBFH,2019-07-02 13:57:00,9,'tis fine,0,0,0,0,0,0,0,0,1,0,9-10,positive
15241,R_3qQYhLnF10MZ8lZ,2018-10-10 13:45:00,4,to be fair I have not explored other materials on publisher1 because it is limited to my classes.  ,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15242,R_5himreNx6nzgcLf,2020-10-05 00:35:00,3,"To be honest, i am a high schooler and this pandemic is causing all of us to be stressed out with everything including school. I thought this program was going to be easy but its actually difficult and there are too many cases with each task, i think 2 and the review is enough and not 5. I am being put to work on 5 cases a week and i cant do 5 a week it is very stressful. And its not just me its most of my classmates and i bet others can agree as well. Im being forced to work on this program. maybe having free tutors with this program is best because my teacher does not want to help me or my classmates. ",0,0,0,0,0,0,1,0,0,1,1-5,positive
15243,R_1Q4oFRw4eluOjsV,2020-03-01 17:08:00,5,"To began, It sign me out every 5 minutes when sometimes i am just reading. Two, when customer service is trash this people don't do there job appropiate, I have created a case and in the last 2 month they have not answer. Three it is super expensive especially when you are only take one class that uses this. The books take a long time to download and sometimes they don't even download at all you have to open them with different browsers. ",1,0,0,0,0,0,1,0,0,0,1-5,positive
15244,R_3qDNmuD22SYdEXV,2020-10-04 18:41:00,5,to behonest I have onlyhadone course utilizing publisher1,0,1,0,0,0,0,0,0,0,0,1-5,neutral
15245,R_cTODDyiAHUnYHPr,2020-04-18 15:11:00,10,to easy to use ,0,0,0,0,1,0,0,0,0,0,9-10,positive
15246,R_20SEX7kO7XdCFWA,2018-12-04 10:25:00,9,To expensive,0,0,0,1,0,0,0,0,0,0,9-10,neutral
15247,R_3DjdXYSg5Vz9jvv,2019-03-06 13:10:00,5,TO EXPENSIVE,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15248,R_r8PUmGg6wqxDeLL,2019-03-19 14:32:00,1,to expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15249,R_1NDomJutTKHwtDJ,2019-01-14 16:37:00,5,To expensive and difficulty renewing,0,0,0,0,0,0,0,0,1,0,1-5,negative
15250,R_1rHaTUADBC3Eph3,2018-10-14 18:19:00,1,TO EXPENSIVE FOR A PIECE OF CRAP PROGRAM. ,0,0,0,1,0,0,0,0,0,0,1-5,negative
15251,R_Dxe1TOpMd2jOXol,2020-10-27 14:25:00,10,to help your platform,0,0,0,0,0,0,0,0,0,0,9-10,positive
15252,R_2ZOeAHNrYdZ9coS,2019-01-07 14:24:00,2,to many links,0,1,0,0,0,0,0,0,0,0,1-5,neutral
15253,R_2XhDtzCtA0hRaZa,2020-09-29 16:08:00,5,To many pop ups ,0,0,0,0,0,0,0,0,0,1,1-5,neutral
15254,R_u7Umj21yAs6Y0ql,2018-10-17 23:20:00,8,to many tabs that don't go to right course,0,0,0,0,0,0,0,0,0,1,6-8,neutral
15255,R_3qMS6af2yCHXz57,2018-10-23 20:37:00,6,"To me, there were too many books in too many places for my course.",0,0,0,1,0,0,0,0,0,0,6-8,neutral
15256,R_1IgfExvWXSli2Jh,2020-02-06 00:18:00,6,To Much Going on,0,0,0,0,0,0,0,1,0,0,6-8,neutral
15257,R_SW5MXI9PO0OZs2Z,2019-09-29 16:02:00,3,to much lag and times out to often.,1,0,0,0,0,0,0,0,0,0,1-5,negative
15258,R_31zqeOFeWRSQfv2,2018-12-13 08:22:00,3,to much money for a code and its not the best at all like mylab  better,0,0,0,1,0,0,0,0,0,0,1-5,positive
15259,R_3kGShD0IQ6TJ8is,2020-10-06 10:31:00,1,to much work,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15260,R_2EsZOXyJwP0EfKo,2019-03-15 22:38:00,4,To slow,0,0,0,0,0,0,0,0,1,0,1-5,neutral
15261,R_3Kp9nJMZRsBW0lQ,2020-02-26 10:36:00,6,"To slow at times, hard to navigate when looking for other books for a different course",0,0,0,0,1,0,0,0,1,0,6-8,neutral
15262,R_3GfGXhRhW19lu6f,2019-02-24 20:17:00,5,Told to buy wrong package ,0,0,0,0,0,0,1,0,0,0,1-5,negative
15263,R_28XOIAUnnGOJorx,2018-12-12 20:55:00,3,tons of technical issues with simulations,0,0,0,0,0,0,1,0,0,0,1-5,neutral
15264,R_BJx2h69u3YhSoKZ,2019-01-17 12:15:00,1,Too  disjointed when linked back to blackboard. Some here some there some in-between.  It's like a three card monty with students,0,0,0,0,0,0,1,0,0,0,1-5,neutral
15265,R_2S16VosDpSBuURR,2019-02-10 08:42:00,7,too busy,0,0,0,0,1,0,1,0,0,0,6-8,neutral
15266,R_1GP5eQC6iIw4M8a,2020-04-19 18:06:00,2,Too complex. So many different things in different areas and a pain in the ass to find what you need. ,0,0,0,0,1,0,0,0,1,1,1-5,negative
15267,R_1esZ6Rj4BqOv1Lc,2019-03-23 00:08:00,1,Too complicated ,0,0,0,0,1,0,0,0,0,0,1-5,neutral
15268,R_2wHPQB73WnZO2dV,2019-02-03 23:44:00,1,Too complicated ,0,0,0,0,1,0,0,0,0,0,1-5,neutral
15269,R_26mu2drI2LTWwty,2019-01-08 18:03:00,9,too complicated and too much,0,0,0,0,1,0,0,0,0,0,9-10,neutral
15270,R_2wHPQB73WnZO2dV,2019-02-03 23:44:00,1,too complicated to locate work,0,0,0,0,1,0,0,0,0,0,1-5,neutral
15271,R_QaYPoKex4Zal7uF,2018-10-09 03:22:00,3,"Too complicated, finding the right email and class course",0,1,0,0,0,0,0,0,0,0,1-5,neutral
15272,R_UPGkG4fp7fGuys1,2020-01-23 23:23:00,1,"Too complicated. Had to buy access from my bookstore, follow a link to another code, create an account here, entered that code, saw my book for a split second, then is disappeared. I have no class materials and the code no longer works!",0,1,0,0,0,0,0,0,0,0,1-5,negative
15273,R_ZjBkCXfz38hhOMN,2018-09-01 15:57:00,3,Too complicated. if its product2 then why should i need an access key???????,0,1,0,0,0,0,0,0,0,0,1-5,neutral
15274,R_1gvGVwq4J17cg3O,2018-10-04 13:03:00,6,too confusing,0,0,0,0,1,0,0,0,0,0,6-8,negative
15275,R_3FW3L2ZrigEXdVO,2019-09-26 14:37:00,4,Too confusing,0,0,0,0,1,0,0,0,0,0,1-5,negative
15276,R_3ygQPhQGgogVNe1,2018-12-21 17:25:00,4,too confusing,0,0,0,0,1,0,0,0,0,0,1-5,negative
15277,R_3ygQPhQGgogVNe1,2018-12-21 17:25:00,4,too confusing,0,0,0,0,1,0,0,0,0,0,1-5,negative
15278,R_3fP0C0PBlh7Dyxr,2019-03-20 22:01:00,1,too confusing,0,0,0,0,1,0,0,0,0,0,1-5,negative
15279,R_12Fvw0D6BmjZrb2,2018-10-03 18:22:00,1,Too confusing weird way to get to text book ,0,0,0,0,0,1,0,1,0,0,1-5,negative
15280,R_2B2Pbt2ohSWLJUC,2019-02-04 19:53:00,1,Too damn expensive,0,0,0,1,0,0,0,0,0,0,1-5,negative
15281,R_2B2Pbt2ohSWLJUC,2019-02-04 19:53:00,1,too damn expensive,0,0,0,1,0,0,0,0,0,0,1-5,negative
15282,R_2B2Pbt2ohSWLJUC,2019-02-04 19:53:00,1,too damn expensive,0,0,0,1,0,0,0,0,0,0,1-5,negative
15283,R_3nDy0Q5KwGTjM58,2019-02-11 19:00:00,1,too damn expensive and all I want is the homework and a cheaper option just for the homework doesn't exist ,0,0,0,1,0,0,0,0,0,0,1-5,negative
15284,R_2638TeRxNRGo6kW,2019-07-20 14:28:00,1,Too damn expensive for only 2 weeks of course work. Cant even find my book key and cant access Heinle,0,1,0,0,0,0,0,0,0,0,1-5,negative
15285,R_WBuvVSdxtrJeeqt,2019-03-25 18:07:00,1,too damn expensive you selfish company,0,0,0,1,0,0,0,0,0,0,1-5,negative
15286,R_V1OHvI6seHvFWYF,2018-11-14 21:22:00,4,Too difficult to access ,0,1,0,0,0,0,0,0,0,0,1-5,negative
15287,R_1gbFWeTvDwYlL1a,2019-07-17 22:55:00,5,Too easy to make unintentional mistakes.,0,0,0,0,1,0,0,0,0,0,1-5,neutral
15288,R_1PUjSyFckPlPgy4,2020-02-12 06:56:00,7,Too expansive for those that have to pay out of pocket,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15289,R_3EGao7XrOjWKjpl,2018-08-28 12:03:00,9,Too Expensive,0,0,0,1,0,0,0,0,0,0,9-10,neutral
15290,R_28TXilUzQ5hBW1M,2020-04-26 15:13:00,8,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15291,R_3HCgPDtkRmQpWSl,2019-01-23 22:02:00,8,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15292,R_2QZ3vMYViMzmyLM,2018-12-02 13:46:00,8,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15293,R_28S9kD5BLk5fIOh,2018-10-04 19:26:00,8,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15294,R_1MM4lgvUU9Xz9HF,2020-03-27 12:29:00,7,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15295,R_1GsmBfVtusHaSA1,2020-02-24 21:41:00,7,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15296,R_OQgVqIOlnu5UYP7,2019-02-28 18:59:00,7,TOO EXPENSIVE,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15297,R_3jZF5BPW10G3vIO,2018-12-11 20:53:00,7,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15298,R_3jZF5BPW10G3vIO,2018-12-11 20:53:00,7,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15299,R_1hTrHU1Cdd8phrW,2018-12-05 18:12:00,7,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15300,R_80xJf3My2XUt3Ud,2018-10-30 19:56:00,7,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15301,R_80xJf3My2XUt3Ud,2018-10-30 19:56:00,7,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15302,R_qvUnVjsUjLEVW7L,2018-09-20 16:42:00,7,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15303,R_3noq8CjPzhu955c,2020-03-31 00:10:00,6,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15304,R_cvdrDlXudbRw5tD,2020-02-06 17:23:00,6,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15305,R_1DBCAZ28PYQf2BV,2020-01-26 11:43:00,6,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15306,R_2dlPJMinxA8jZTU,2019-02-14 15:07:00,6,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15307,R_3CPD3E3xAdrCzSm,2018-11-14 22:12:00,6,Too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15308,R_2CwS7YYsWQuhdmO,2018-10-26 11:50:00,6,too expensive,0,0,0,1,0,0,0,0,0,0,6-8,neutral
15309,R_2AG2KJ7xWHk8HFX,2021-03-22 19:15:00,5,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15310,R_O7j5DFMpctwdi6Z,2020-04-22 20:45:00,5,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15311,R_1QGzfRGW2iJHPWe,2020-02-13 18:32:00,5,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15312,R_30vPDK764LuDu2Z,2018-11-05 18:19:00,5,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15313,R_vwaPWYEZ4ljA0PD,2020-09-23 17:56:00,5,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15314,R_3PixLwZpNstHOc9,2021-03-06 14:28:00,4,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15315,R_323WnxK1wClpCLe,2019-06-14 15:47:00,4,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15316,R_1GVcNpNK15JSLN6,2018-12-12 16:03:00,4,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15317,R_1LdtonnN1rp2hpL,2018-10-20 21:58:00,4,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15318,R_1LwiOy22e4UBuhj,2020-02-03 14:54:00,3,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15319,R_0p4NOChK3DX8gZb,2019-02-14 21:13:00,3,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15320,R_1Ff6VEmcbikpzbq,2020-03-29 14:45:00,2,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15321,R_3ptordybIPvJCgM,2019-03-18 16:24:00,2,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15322,R_REo5gKlG01sjI77,2020-02-16 03:51:00,1,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15323,R_1lc0jYW6JisZbpx,2020-02-12 11:04:00,1,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15324,R_VPxhUfiBUD2o2Pf,2020-02-05 19:26:00,1,too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15325,R_3nDy0Q5KwGTjM58,2019-02-11 19:00:00,1,TOO EXPENSIVE,0,0,0,1,0,0,0,0,0,0,1-5,neutral
15326,R_3NIJlZPT43R1gYb,2019-01-18 15:53:00,1,Too expensive,0,0,0,1,0,0,0,0,0,0,1-5,neutral
